ID,lat_mod,lon_mod,area_mod,Station Name,River Name,Memo
4037,35.286,138.46,3046.096,南部,富士川,
4038,35.195,138.583,3504.847,北松野,富士川,
4039,35.195,138.583,3504.847,北松野：高,富士川,
4040,35.152,138.627,3643.516,松岡,富士川,
4041,35.371,138.443,59.163,身延波木井,富士川,
4042,35.236,138.483,54.543,上福士川橋,富士川,
4043,35.287,138.587,12.363,上条,潤井川,
4044,35.242,138.594,50.005,淀師,潤井川,
4045,35.216,138.612,106.224,黒田,潤井川,
4046,35.202,138.634,50.923,山本橋,潤井川,
4047,35.171,138.655,113.308,本市場新田,潤井川,
4048,35.156,138.671,1.038,潤井川橋,潤井川,
4049,35.123,138.816,9.699,今沢橋,沼川,
4050,35.146,138.704,184.506,河合橋,沼川,
4051,35.17,138.667,9.366,伝法沢川,伝法沢川,
4052,35.18,138.669,8.184,伝法沢川調整池,伝法沢川,
4053,35.133,138.803,17.962,青野,高橋川,
4054,35.285,138.456,31.753,戸栗川橋,戸栗川,
4055,35.432,138.476,59.585,常葉川,常葉川,
4056,35.434,138.423,504.058,早川橋,早川,
4057,35.472,138.339,272.274,早川三里,早川,
4058,35.162,138.678,124.173,小潤井川,小潤井川,
4059,35.167,138.686,5.887,和田川,和田川,
4060,35.166,138.708,19.038,原田橋,滝川,
4061,35.159,138.728,40.879,花守橋,赤淵川,
4062,35.341,139.136,415.957,松田,酒匂川,
4063,35.295,139.155,470.504,富士道橋,酒匂川,
4064,35.359,139.009,171.603,鮎沢,鮎沢川,
4065,35.103,138.847,12.045,丸子橋,新中川,
4066,34.903,138.925,71.713,嵯峨沢橋,狩野川,
4067,34.992,138.941,306.378,大仁,狩野川,
4068,35.039,138.944,368.76,千歳橋,狩野川,
4069,35.04,138.935,1.908,古奈,狩野川,
4070,35.092,138.901,576.932,徳倉,狩野川,
4071,35.099,138.87,6.347,黒瀬,狩野川,
4072,35.042,138.93,371.131,鏡橋,放水路,
4073,35.201,138.912,154.339,石脇,黄瀬川,
4074,35.172,138.902,245.208,花園橋,黄瀬川,
4075,35.12,138.887,280.16,本宿,黄瀬川,
4076,35.228,138.922,22.439,中央橋,黄瀬川,
4077,35.083,138.966,23.607,松の木橋,柿沢川,
4078,35.142,138.909,39.315,青木橋,大場川,
4079,35.123,138.923,53.161,下神川橋,大場川,
4080,35.09,138.936,83.561,大場,大場川,
4081,35.106,138.936,79.204,中村橋,大場川,
4082,35.1,138.958,32.112,観音橋,来光川,
4083,35.073,138.94,76.432,蛇ヶ橋,来光川,
4084,35.191,138.902,82.47,千福,佐野川,
4085,35.109,138.922,1.552,下御殿橋,御殿川,
4086,35.029,138.949,9.743,宗光寺橋,宗光寺川,
4087,34.951,138.996,30.6,梅木橋,大見川,
4088,34.976,138.937,19.631,修善寺川橋,修善寺川,
4089,35.043,138.941,11.784,中條橋,韮山古川,
4090,35.021,138.935,7.598,小坂,戸沢川,
4091,35.088,138.938,3.441,間宮,函南観音川,
4092,35.132,138.368,139.748,横山,安倍川,
4093,35.071,138.37,4.021,牛妻,安倍川,
4094,34.959,138.366,528.026,手越,安倍川,
4095,34.931,138.39,24.983,安倍川河口,安倍川,
4096,34.95,138.338,13.925,丸子,丸子川,
4097,34.931,138.372,21.443,丸子川橋,丸子川,
4098,35.024,138.256,106.852,富沢橋,藁科川,
4099,35.016,138.269,110.918,奈良間,藁科川,
4100,35.049,138.355,23.118,足久保,足久保川,
4101,35.112,138.327,63.032,玉川,安倍中河内川,
4102,35.189,138.197,478.128,閑蔵,大井川,
4103,35.109,138.14,823.541,川根大橋,大井川,
4104,35.047,138.091,891.424,中徳橋,大井川,
4105,34.943,138.081,1053.218,駿遠橋,大井川,
4106,34.884,138.108,1161.172,神座,大井川,
4107,34.848,138.143,1185.209,赤松,大井川,
4108,34.827,138.21,1232.001,細島,大井川,
4109,34.827,138.134,22.3,大代川橋,大代川,
4110,34.82,138.149,32.367,大代川,大代川,
4111,35.196,138.182,481.055,関の沢,関ノ沢川,
4112,34.836,138.196,25.678,栃山橋,大津谷川,
4113,34.739,138.089,34.071,加茂,菊川,
4114,34.695,138.074,70.592,嶺田,菊川,
4115,34.665,138.063,149.752,国安,菊川,
4116,34.729,138.098,11.019,横地,牛淵川,
4117,34.679,138.087,33.621,堂山,牛淵川,
4118,34.688,138.053,11.01,川久保,下小笠川,
4119,34.73,138.073,13.817,篭田橋,上小笠川,
4120,34.749,138.081,9.306,白岩橋,西方川,
4121,35.965,137.984,729.93,伊那富,天竜川,
4122,35.877,137.986,856.219,北殿,天竜川,
4123,35.837,137.962,978.642,伊那,天竜川,
4124,35.808,137.947,1515.276,沢渡,天竜川,
4125,35.741,137.966,1651.846,下平,天竜川,
4126,35.55,137.89,2332.028,市田,天竜川,
4127,35.499,137.864,2567.201,伊久間,天竜川,
4128,35.441,137.819,2665.556,天竜峡,天竜川,
4129,35.085,137.801,4150.195,佐久間,天竜川,
4130,34.854,137.805,4943.298,鹿島,天竜川,
4131,34.74,137.814,5027.944,池田,天竜川,
4132,34.728,137.801,5029.738,中ノ町,天竜川,
4133,34.676,137.797,1.085,掛塚,天竜川,
4134,36.054,138.048,525.749,下浜,天竜川,
4135,34.747,137.778,9.157,市野橋,安間川,
4136,34.726,137.789,33.202,安間,安間川,
4137,34.88,137.831,39.662,相生橋,二俣川,
4138,34.861,137.815,43.515,双竜橋,二俣川,
4139,34.883,137.793,63.239,両島橋,阿多古川,
4140,34.873,137.788,65.674,青谷橋,阿多古川,
4141,35.001,137.908,219.566,平木大橋,気田川,
4142,34.953,137.883,303.31,犬居,気田川,
4143,34.943,137.847,323.697,松間大橋,気田川,
4144,35.167,137.871,159.311,水窪大橋,水窪川,
4145,35.059,137.773,345.096,浦川,大千瀬川,
4146,34.82,137.842,6.323,上神増,一雲済川,
4147,34.838,137.933,96.307,天方,太田川,
4148,34.817,137.919,99.786,円田,太田川,
4149,34.798,137.907,105.068,市場橋,太田川,
4150,34.729,137.894,173.253,新貝,太田川,
4151,34.68,137.898,399.224,豊浜,太田川,
4152,34.863,137.945,48.661,吉川,太田川,
4153,34.667,137.847,27.096,鮫島橋,ぼう僧川,
4154,34.672,137.878,79.117,福田,ぼう僧川,
4155,34.853,138.015,18.492,孕丹橋,原野谷川,
4156,34.791,137.956,48.378,吉岡橋,原野谷川,
4157,34.746,137.922,171.526,山名,原野谷川,
4158,34.774,137.876,23.477,笠梅橋,敷地川,
4159,34.86,137.938,38.925,常盤橋,三倉川,
4160,34.735,137.936,7.27,上田橋,小笠沢川,
4161,34.768,137.913,8.909,横手橋,宇刈川,
4162,34.769,137.984,76.342,細田,逆川,
4163,34.775,138.031,25.299,金城橋,逆川,
4164,34.786,138.011,28.111,上屋敷,倉真川,
4165,34.71,137.862,24.533,今之浦橋,今ノ浦川,
4166,34.677,137.863,48.435,中島,今ノ浦川,
4167,34.748,137.921,12.711,沖之川,沖之川,
4168,34.728,137.904,12.55,彦島大橋,蟹田川,
4169,34.719,137.903,14.189,蟹田川下,蟹田川,
4170,34.707,137.861,3.099,江川橋,磐田久保川,
4171,34.833,137.731,89.759,須部,都田川,
4172,34.901,137.692,24.587,川合淵,都田川,
4173,34.806,137.658,173.986,落合橋,都田川,
4174,34.878,137.723,55.044,都田川ダム,都田川,
4175,34.813,137.693,105.389,瀬戸橋,都田川,
4176,34.795,137.647,175.436,伊目,都田川,
4177,34.769,137.548,70.861,瀬戸,都田川,
4178,34.694,137.59,-999,浜名港,都田川,PortRemove
4179,34.693,137.63,49.016,宇布見橋,新川,
4180,34.699,137.667,23.98,西鴨江,新川,
4181,34.747,137.673,10.07,伊佐見橋,伊佐地川,
4182,34.725,137.525,8.463,笠子川,笠子川,
4183,34.696,137.689,5.969,堀留,堀留川,
4184,34.762,137.66,18.545,花川橋,花川,
4185,34.824,137.668,51.932,坂田橋,井伊谷川,
4186,34.811,137.549,13.203,釣橋川,釣橋川,
4187,34.801,137.549,38.483,鵺代,釣橋川,
4188,34.726,137.707,4.938,富塚,段子川,
4189,35.017,138.396,7.059,麻機南,巴川,
4190,35,138.417,22.527,上土,巴川,
4191,35.014,138.438,11.879,楠,巴川,
4192,35.024,138.458,22.994,能島,巴川,
4193,35.021,138.479,40.17,江尻,巴川,
4194,35.015,138.391,2.38,麻機第４,巴川,
4195,35.021,138.406,1.962,麻機第３,巴川,
4196,35.06,138.422,10.69,平山,長尾川,
4197,35.019,138.419,16.045,水梨橋,長尾川,
4198,34.964,138.42,54.476,大谷,大谷川,
4199,34.722,138.934,52.059,深根橋,稲生沢川,
4200,34.694,138.94,70.452,本郷橋,稲生沢川,
4201,34.754,138.792,44.13,伏倉橋,那賀川,
4202,35.109,138.479,58.299,和田島橋,興津川,
4203,35.059,138.534,123.886,興津,興津川,
4204,35.044,138.489,18.394,庵原,庵原川,
4205,34.831,138.31,3.007,一色,木屋川,
4206,34.7,138.195,31.86,東中橋,萩間川,
4207,34.909,138.796,21.89,金山橋,山川,
4208,34.847,138.788,26.314,宇久須,宇久須川,
4209,34.771,138.783,55.803,築地橋,仁科川,
4210,34.653,138.857,41.428,前原橋,青野川,
4211,34.769,138.973,66.971,峰大橋,河津川,
4212,34.966,139.095,39.914,岡橋,伊東大川,
4213,34.946,139.081,26.186,大川,伊東大川,
4214,34.928,139.059,5.34,白川橋,伊東大川,
4215,34.937,139.068,11.612,奥野ダム,伊東大川,
4216,34.955,139.09,33.885,和泉橋,伊東大川,
4217,34.801,138.298,5.172,田中新橋,志太田中川,
4218,34.739,138.776,23.227,岩科川,岩科川,
4219,34.894,138.216,50.31,助宗橋,瀬戸川,
4220,34.866,138.251,62.323,勝草橋,瀬戸川,
4221,34.877,138.316,177.748,入江橋,瀬戸川,
4222,34.823,138.296,43.477,新道橋,栃山川,
4223,34.742,138.221,24.821,深谷橋,勝間田川,
4224,34.898,138.284,58.026,横内橋,朝比奈川,
4225,34.886,138.281,28.33,八幡橋,葉梨川,
4226,34.642,138.139,25.08,雨垂橋,新野川,
4227,34.677,137.965,45.204,昭和水門,弁財天川,
4228,34.71,137.759,8.159,芳川,芳川,
4229,35.36,138.987,148.441,小山,鮎沢川,
4230,34.784,138.239,18.234,千草橋,湯日川,
4231,34.798,137.774,15.779,矢矧橋,馬込川,
4232,34.746,137.747,40.699,新橋,馬込川,
4233,34.707,137.743,58.633,松江,馬込川,
4234,34.667,138.856,29.978,岩殿,青野川,
4235,34.759,138.245,16.532,坂口谷川橋,坂口谷川,
4236,35.327,137.946,263.987,和田,遠山川,
4237,35.138,137.703,77.603,川合,大入川,
4238,35.059,137.773,345.096,浦川,大千瀬川,
4239,35.157,137.749,33.219,大立,古真立川,
4240,34.985,137.525,248.814,布里,豊川,
4241,34.967,137.554,292.431,長楽,豊川,
4242,34.891,137.495,542.486,石田,豊川,
4243,34.866,137.447,603.544,東上,豊川,
4244,34.834,137.424,622.957,向河原,豊川,
4245,34.811,137.419,647.521,当古,豊川,
4246,34.772,137.385,19.447,豊橋,豊川,
4247,34.781,137.331,710.266,前芝,豊川,
4248,34.932,137.574,169.282,内金,宇連川,
4249,34.804,137.401,682.102,放水路第１,豊川放水路,
4250,34.802,137.399,682.134,放水路第２,豊川放水路,
4251,34.979,137.559,33.95,海老川,海老川,
4252,34.882,137.091,17.026,小島,矢作古川,
4253,34.835,137.066,82.698,上横須賀矢作,矢作古川,
4254,34.842,137.03,34.258,北浜,北浜川,
4255,35.232,137.36,628.78,小渡,矢作川,
4256,35.152,137.218,869.723,猿投,矢作川,
4257,35.09,137.166,1.562,高橋,矢作川,
4258,35.003,137.167,1374.567,岩津,矢作川,
4259,34.962,137.152,1434.029,岡崎,矢作川,
4260,34.896,137.098,1699.123,木戸,矢作川,
4261,34.889,137.059,1738.738,米津,矢作川,
4262,34.827,136.971,1752.473,碧南,矢作川,
4263,34.869,137.103,63.131,永良,広田川,
4264,34.835,137.066,82.698,上横須賀広田,広田川,
4265,35.219,137.508,76.003,真弓,名倉川,
4266,34.947,137.132,9.624,筒針,鹿乗川,
4267,34.918,137.097,31.583,鹿乗川,鹿乗川,
4268,34.937,137.243,176.564,茅原沢,乙川,
4269,34.933,137.203,200.513,大平,乙川,
4270,34.95,137.176,237.333,明大寺,乙川,
4271,35.055,137.214,303.822,九久平,巴川,
4272,35.106,137.169,57.062,京町,籠川,
4273,34.967,137.177,9.463,伊賀川,伊賀川,
4274,34.9,137.378,4.678,栗田橋,雨山川,
4275,35.261,137.528,113.102,押山,根羽川,
4276,35.357,137.19,286.903,土岐,庄内川,
4277,35.334,137.127,366.656,多治見,庄内川,
4278,35.252,137.019,523.859,志段味,庄内川,
4279,35.214,136.933,558.054,味鋺,庄内川,
4280,35.221,136.908,558.721,洗堰,庄内川,
4281,35.209,136.882,674.442,小田井（越流堤）,庄内川,
4282,35.202,136.875,675.193,枇杷島,庄内川,
4283,35.193,136.867,675.462,枇杷島橋,庄内川,
4284,35.109,136.836,308.295,当知,庄内川,
4285,35.234,136.898,109.427,久地野,新川,
4286,35.214,136.864,7.862,水場川外水位,新川,
4287,35.112,136.835,308.259,新川下之一色,新川,
4288,35.175,136.837,298.209,大治,新川,
4289,35.268,137.017,16.541,内津川旧河川,内津川,
4290,35.271,137.021,16.502,松本,内津川,
4291,35.235,136.944,17.561,味美,八田川,
4292,35.306,136.881,64.479,曽本,五条川,
4293,35.266,136.879,91.777,曽野,五条川,
4294,35.241,136.84,149.636,春日,五条川,
4295,35.223,136.845,151.49,一場,五条川,
4296,35.223,136.952,14.12,勝川,地蔵川,
4297,35.247,136.91,40.487,豊山,大山川,
4298,35.288,136.943,18.033,二重堀,大山川,
4299,35.304,136.923,4.19,自才橋,合瀬川,
4300,35.18,137.046,9.805,岩作,香流川,
4301,35.189,136.991,24.59,猪子石,香流川,
4302,35.204,137.018,57.041,平子,矢田川,
4303,35.21,136.929,114.405,瀬古,矢田川,
4304,35.192,136.966,97.469,長栄八反,矢田川,
4305,35.217,137.066,13.435,共栄橋,瀬戸川,
4306,35.268,136.828,42.123,赤池,青木川,
4307,35.214,136.864,7.862,水場川内水位,水場川,
4308,35.268,137.019,16.541,内津川放水路,内津川放水路,
4309,35.436,137.034,4643.675,今渡,木曽川,
4310,35.401,136.963,4830.88,犬山,木曽川,
4311,35.363,136.762,4891.728,笠松,木曽川,
4312,35.312,136.738,4896.77,起,木曽川,
4313,35.238,136.674,2041.092,木曽成戸,木曽川,
4314,35.226,136.679,4905.933,木曽成戸第2,木曽川,
4315,35.184,136.681,4909.416,葛木,木曽川,
4316,35.11,136.714,4940.519,弥富,木曽川,
4317,35.356,136.829,4.568,河田橋,木曽川,
4318,35.851,137.698,306.566,大手橋,木曽川,
4319,35.419,137.031,117.362,土田,可児川,
4320,35.353,136.964,2.334,羽黒,新郷瀬川,
4321,35.252,136.622,1591.265,今尾,揖斐川,
4322,35.382,136.949,12.653,郷瀬川,郷瀬川,
4323,35.089,136.738,1.002,鍋田合流点,鍋田川,
4324,34.667,137.271,30.727,柳町,汐川,
4325,34.715,137.405,43.486,浜道,梅田川,
4326,34.755,137.39,17.904,花田,柳生川,
4327,34.829,137.326,33.465,国府,音羽川,
4328,34.831,137.087,9.692,矢崎川,矢崎川,
4329,34.913,136.994,70.797,高浜川水門内水位,高浜川,
4330,34.913,136.994,70.797,高浜川水門外水位,高浜川,
4331,34.914,136.987,71.168,衣ヶ浦,高浜川,
4332,34.905,137.007,52.02,油ヶ淵,油ヶ淵,
4333,35.084,137.054,31.407,西一色,境川,
4334,35.025,136.999,9.254,泉田,境川,
4335,35.032,137.005,60.982,発杭川排水外水位,境川,
4336,35.055,137.036,50.573,井ヶ谷,境川,
4337,35.017,137.043,68.215,西町逢妻川,逢妻川,
4338,35.021,137.022,72.751,一ツ木逢妻川,逢妻川,
4339,34.98,136.981,208.783,逢妻川,逢妻川,
4340,35.021,137.091,12.23,若林,逢妻男川,
4341,35.021,137.022,72.751,一ツ木水干川,水干川,
4342,35.021,137.022,72.751,一ツ木流れ川,流れ川,
4343,35.021,137.022,72.751,一ツ木流れ川２,流れ川,
4344,35.003,136.961,10.26,大府,石ヶ瀬川,
4345,35.079,137.11,17.045,千足,逢妻女川,
4346,35.022,136.996,9.481,発杭川水門内水位,発杭川,
4347,35.022,136.996,9.481,発杭川水門外水位,発杭川,
4348,35.032,137.006,8.928,発杭川排水内水位,発杭川,
4349,35.265,136.752,61.71,戸苅,日光川,
4350,35.189,136.751,146.669,古瀬,日光川,
4351,35.298,136.762,53.263,三条,日光川,
4352,35.08,136.823,314.503,日光川内水位,日光川,
4353,35.08,136.823,314.503,日光川外水位,日光川,
4354,35.194,136.79,7.721,木田,蟹江川,
4355,35.149,136.786,38.982,須成,蟹江川,
4356,35.112,136.792,42.066,蟹江,蟹江川,
4357,35.114,136.78,1.028,善太,善太川,
4358,35.229,136.763,8.402,井堀,三宅川,
4359,35.236,136.721,19.102,祖父江,領内川,
4360,35.195,136.737,41.229,諏訪,領内川,
4361,35.194,136.813,22.621,新居屋,福田川,
4362,35.114,136.799,9.409,福田,福田川,
4363,35.192,136.761,10.021,目比,目比川,
4364,35.122,136.97,65.561,天白島田,天白川,
4365,35.109,136.949,65.848,天白川,天白川,
4366,35.079,136.951,20.303,鳴海,扇川,
4367,34.836,137.389,21.693,佐土,佐奈川,
4368,34.994,137.053,21.304,猿渡川,猿渡川,
4369,34.981,137.01,40.131,高須,猿渡川,
4370,34.925,136.924,22.513,宮津,阿久比川,
4371,34.91,136.932,38.504,岩滑阿久比川,阿久比川,
4372,34.91,136.932,38.504,岩滑十ヶ川,十ヶ川,
4373,34.935,136.827,17.91,大野,矢田川,
4374,35.122,136.941,16.362,瑞穂,山崎川,
4375,35.062,136.803,8.316,筏川,筏川,
4376,35.068,136.901,-999,天白川河口,名古屋港,PortRemove
4377,34.903,136.824,-999,鬼崎,鬼崎漁港,PortRemove
4378,34.88,136.943,-999,衣浦港,衣浦港,PortRemove
4379,34.805,137.024,-999,一色,一色漁港,PortRemove
4380,34.793,137.188,-999,形原,形原漁港,PortRemove
4381,34.701,136.974,-999,師崎,師崎港,PortRemove
4382,34.64,137.105,-999,福江,福江港,PortRemove
4383,34.732,137.331,-999,三河港,三河港,PortRemove
4384,35.327,137.946,263.987,和田,遠山川,
4385,35.436,137.034,4643.675,今渡,木曽川,
4386,35.401,136.963,4830.88,犬山,木曽川,
4387,35.363,136.762,4891.728,笠松,木曽川,
4388,35.312,136.738,4896.77,起,木曽川,
4389,35.238,136.674,2041.092,木曽成戸,木曽川,
4390,35.184,136.681,4909.416,葛木,木曽川,
4391,35.11,136.714,4940.519,弥富,木曽川,
4392,35.053,136.728,4968.685,横満蔵,木曽川,
4393,35.851,137.698,306.566,大手橋,木曽川,
4394,35.481,136.569,608.958,岡島,揖斐川,
4395,35.36,136.658,1188.519,万石,揖斐川,
4396,35.252,136.622,1591.265,今尾,揖斐川,
4397,35.213,136.624,1622.764,西小島,揖斐川,
4398,35.135,136.67,1769.693,揖斐油島,揖斐川,
4399,35.051,136.717,3896.948,福吉,揖斐川,
4400,35.027,136.71,5.48,城南,揖斐川,
4401,35.738,136.947,514.688,稲成,長良川,
4402,35.55,136.909,1081.835,美濃,長良川,
4403,35.46,136.836,1582.758,芥見,長良川,
4404,35.429,136.75,1607.036,忠節,長良川,
4405,35.362,136.688,1812.109,墨俣,長良川,
4406,35.238,136.674,2041.092,長良成戸,長良川,
4407,35.135,136.67,1769.693,長良油島,長良川,
4408,35.077,136.674,5.608,播磨,大山田川,
4409,35.126,136.654,2.355,肱江川,肱江川,
4410,35.138,136.65,11.735,多度橋,多度川,
4411,35.089,136.673,1.317,沢北東川,東川,
4412,35.089,136.673,1.317,沢北上流,沢北川,
4413,35.089,136.673,1.317,沢北下流,沢北川,
4414,35.099,136.721,4951.692,加路戸,鍋田川,
4415,35.089,136.738,1.002,鍋田合流点,鍋田川,
4416,35.059,136.751,1.076,鍋田下機場内,鍋田川,
4417,35.059,136.751,1.076,鍋田下機場外,鍋田川,
4418,34.849,136.443,86.303,亀山,鈴鹿川,
4419,34.876,136.514,212.73,中富田,鈴鹿川,
4420,34.902,136.596,263.512,高岡,鈴鹿川,
4421,34.85,136.387,66.076,新所,鈴鹿川,
4422,34.907,136.617,263.937,南川,鈴鹿川（派川）,
4423,34.882,136.484,1.056,川崎,安楽川,
4424,34.893,136.452,39.913,辺法寺,安楽川,
4425,34.865,136.478,15.031,川合,椋川,
4426,34.919,136.596,54.314,河原田,内部川,
4427,34.945,136.513,23.432,堂ヶ山,内部川,
4428,34.565,136.275,80.6,元小西,雲出川,
4429,34.596,136.307,186.189,竹原,雲出川,
4430,34.645,136.408,304.992,大仰,雲出川,
4431,34.658,136.464,428.478,須賀瀬橋,雲出川,
4432,34.649,136.497,523.683,舞出,雲出川,
4433,34.648,136.512,527.417,小野江,雲出川,
4434,34.647,136.512,527.417,雲出橋,雲出川,
4435,34.586,136.409,39.143,矢下,中村川,
4436,34.62,136.454,72.447,島田橋,中村川,
4437,34.652,136.425,25.784,下川原橋,波瀬川,
4438,34.694,136.413,38.136,下稲葉,長野川,
4439,34.673,136.417,76.076,入田橋,長野川,
4440,34.702,136.378,24.818,榊原,榊原川,
4441,34.566,136.348,60.925,下之川,八手俣川,
4442,34.4,136.216,162.139,森,櫛田川,
4443,34.422,136.285,206.632,田引,櫛田川,
4444,34.428,136.333,231.194,宮前,櫛田川,
4445,34.45,136.408,1.799,粥見,櫛田川,
4446,34.476,136.479,344.354,下出江,櫛田川,
4447,34.506,136.54,377.334,両郡,櫛田川,
4448,34.524,136.572,407.412,櫛田頭首工,櫛田川,
4449,34.546,136.585,408.298,櫛田橋,櫛田川,
4450,34.494,136.494,352.472,津留,櫛田川,
4451,34.567,136.619,14.204,小藪,祓川,
4452,34.489,136.555,12.722,西山橋,佐奈川,
4453,34.351,136.162,32.638,三軒屋,蓮川,
4454,34.381,136.222,81.679,塩ヶ瀬,蓮川,
4455,35.687,139.753,2.221,津本,蓮川,
4456,34.386,136.159,22.125,青田,青田川,
4457,34.228,136.174,1.368,大日ぐら,宮川,
4458,34.464,136.654,779.203,岩出,宮川,
4459,34.494,136.682,790.376,度会橋,宮川,
4460,34.514,136.693,803.781,宮川大橋,宮川,
4461,34.42,136.481,500.186,七保,宮川,
4462,34.362,136.305,235.197,明豆,宮川,
4463,34.3,136.223,157.881,岩井,宮川,
4464,34.427,136.583,630.249,鮠川,宮川,
4465,34.467,136.731,51.805,中村,五十鈴川,
4466,34.449,136.657,34.955,津村,横輪川,
4467,34.421,136.624,75.551,川口,一之瀬川,
4468,34.483,136.711,5.899,岡本,勢田川,
4469,34.5,136.731,14.866,勢田大橋,勢田川,
4470,34.508,136.737,18.953,防潮水門内,勢田川,
4471,34.508,136.737,18.953,防潮水門外,勢田川,
4472,34.28,136.36,57.532,細野,大内山川,
4473,34.298,136.15,19.033,大和谷,大和谷川,
4474,34.498,136.793,1.031,松下,松下川,
4475,34.502,136.72,4.446,船江,桧尻川,
4476,35.145,136.517,114.71,阿下喜,員弁川,
4477,35.064,136.629,11.273,星川,員弁川,
4478,35.046,136.676,263.938,安永,員弁川,
4479,35.091,136.562,189.278,大泉,員弁川,
4480,35.063,136.598,212.849,念仏大橋,員弁川,
4481,34.955,136.601,9.917,日永,天白川,
4482,34.716,136.471,14.996,野田,岩田川,
4483,34.957,136.608,9.777,赤堀,鹿化川,
4484,33.829,136.037,22.464,上市木,市木川,
4485,34.993,136.647,4.85,白須賀,米洗川,
4486,35.051,136.568,55.205,小牧,朝明川,
4487,35.025,136.654,82.719,松寺,朝明川,
4488,35.018,136.676,83.038,南福崎,朝明川,
4489,35.01,136.584,21.211,御館,海蔵川,
4490,34.981,136.617,31.926,清水,海蔵川,
4491,34.981,136.623,3.127,末永,海蔵川,
4492,34.98,136.566,53.582,高角,三滝川,
4493,34.977,136.611,58.457,野田,三滝川,
4494,34.974,136.621,61.293,西町,三滝川,
4495,34.82,136.498,31.269,三宅,中ノ川,
4496,34.824,136.519,37.131,石丸,中ノ川,
4497,34.822,136.551,44.41,秋永,中ノ川,
4498,34.819,136.572,9.805,磯山,堀切川,
4499,34.81,136.36,20.379,下垣内,安濃川,
4500,34.727,136.472,92.422,一色,安濃川,
4501,34.723,136.5,96.089,観音寺,安濃川,
4502,34.724,136.475,92.491,北河路,安濃川,
4503,34.746,136.431,16.549,南神山,穴倉川,
4504,34.738,136.486,9.683,長岡,美濃屋川,
4505,34.611,136.492,7.596,嬉野田村,三渡川,
4506,34.603,136.526,7.06,松ヶ崎,百々川,
4507,34.582,136.508,6.889,井村,百々川,
4508,34.531,136.477,20.127,矢津,阪内川,
4509,34.576,136.52,42.261,外五曲,阪内川,
4510,34.563,136.55,12.746,大津,金剛川,
4511,34.585,136.564,8.879,金剛川,勢々川,
4512,34.577,136.546,3.7,宮町,愛宕川,
4513,34.571,136.547,4.325,大津名古須橋,名古須川,
4514,34.346,136.643,21.295,伊勢路,伊勢路川,
4515,34.333,136.63,8.444,押渕,押渕川,
4516,34.444,136.845,20.651,岩倉,加茂川,
4517,34.443,136.829,14.034,河内,鳥羽河内川,
4518,34.378,136.81,19.902,恵利原,野川,
4519,34.329,136.831,3.805,鵜方,前川,
4520,34.218,136.322,71.515,出垣内,赤羽川,
4521,34.118,136.226,66.884,前柱,船津川,
4522,34.138,136.224,42.146,上里,船津川,
4523,34.106,136.208,95.873,便ノ山,銚子川,
4524,34.107,136.226,98.116,相賀,銚子川,
4525,34.068,136.197,12.018,中川,中川,
4526,33.999,136.206,2.159,三木里,八十川,
4527,33.975,136.175,18.106,銀杏,古川,
4528,33.887,136.099,19.872,井戸,井戸川,
4529,33.843,136.065,23.613,志原尻,志原川,
4530,33.851,136.054,8.92,志原,志原川,
4531,33.857,136.071,11.073,大前池,産田川,
4532,33.873,136.079,5.936,矢田,産田川,
4533,33.796,136.035,39.592,阿田和,尾呂志川,
4534,33.735,136.014,7.457,川原,神内川,
4535,34.768,136.505,25.169,今井,志登茂川,
4536,34.758,136.516,26.294,一身田平野,志登茂川,
4537,34.763,136.521,10.411,栗真小川,横川,
4538,34.799,136.531,5.276,久知野,田中川,
4539,34.682,136.507,8.846,藤方,相川,
4540,34.674,136.514,3.637,高茶屋,天神川,
4541,34.564,136.641,13.226,行部,笹笛川,
4542,34.535,136.63,7.014,勝見,笹笛川,
4543,34.551,136.656,11.112,大堀川新橋,大堀川,
4544,34.517,136.688,48.379,西豊浜,外城田川,
4545,34.077,136.197,4.013,北浦,北川,
4546,34.631,136.523,5.125,笠松,碧川,
4547,34.778,136.1,502.64,岩倉,木津川,
4548,34.676,136.156,116.705,比土,木津川,
4549,34.768,136.058,524.435,島ヶ原,木津川,
4550,34.711,136.154,149.452,依那古,木津川,
4551,34.745,136.121,172.008,大内,木津川,
4552,34.759,136.115,1.501,朝屋,木津川,
4553,34.669,136.178,51.146,阿保,木津川,
4554,34.715,136.152,149.575,依那古,木津川,
4555,34.667,136.169,52.357,青山（機構）,木津川,
4556,34.554,136.193,55.426,太郎生,名張川,
4557,34.591,136.172,69.753,神矢,名張川,
4558,34.616,136.145,76.255,比奈知（機構）,名張川,
4559,34.619,136.102,193.313,夏見（機構）,名張川,
4560,34.618,136.093,1.134,上名張（機構）,名張川,
4561,34.62,136.082,436.683,名張,名張川,
4562,34.653,136.073,477.268,家野（機構）,名張川,
4563,34.701,136.059,584.805,五月橋,名張川,
4564,34.527,135.952,80.846,榛原,宇陀川,
4565,34.561,136.015,176.707,大野寺（機構）,宇陀川,
4566,34.483,135.931,9.475,西山,宇陀川,
4567,34.584,136.049,192.191,鹿高（機構）,宇陀川,
4568,34.598,136.063,209.219,安部田（機構）,宇陀川,
4569,34.528,135.957,81.924,萩原,宇陀川,
